filename,width,height,class,xmin,ymin,xmax,ymax
F-RLO2GXEAAMN65_jpg.rf.5cdb262d5f9717de2af0c3b278931571.jpg,640,640,Stain,319,208,372,237
F-RLO2GXEAAMN65_jpg.rf.5cdb262d5f9717de2af0c3b278931571.jpg,640,640,Muddy-Floor,62,123,112,167
F-RLO2GXEAAMN65_jpg.rf.5cdb262d5f9717de2af0c3b278931571.jpg,640,640,Muddy-Floor,126,68,304,186
EV1TYu1WAAA7gfv_jpg.rf.ca2dd3558814f543f49d12e91c58c3f3.jpg,640,640,Muddy-Floor,16,333,522,640
EV1TYu1WAAA7gfv_jpg.rf.ca2dd3558814f543f49d12e91c58c3f3.jpg,640,640,Stain,1,148,570,640
EV1TYu1WAAA7gfv_jpg.rf.ca2dd3558814f543f49d12e91c58c3f3.jpg,640,640,Muddy-Floor,277,419,332,471
EV1TYu1WAAA7gfv_jpg.rf.ca2dd3558814f543f49d12e91c58c3f3.jpg,640,640,Stain,159,64,444,122
5622135736_0640713f9b_o_jpg.rf.865bcc8b524960795f3b743299f55b30.jpg,640,640,Muddy-Floor,208,310,367,516
5622135736_0640713f9b_o_jpg.rf.865bcc8b524960795f3b743299f55b30.jpg,640,640,Muddy-Floor,316,346,485,640
5622135736_0640713f9b_o_jpg.rf.865bcc8b524960795f3b743299f55b30.jpg,640,640,Stain,315,306,434,358
5622135736_0640713f9b_o_jpg.rf.865bcc8b524960795f3b743299f55b30.jpg,640,640,Stain,312,340,402,460
5622135736_0640713f9b_o_jpg.rf.865bcc8b524960795f3b743299f55b30.jpg,640,640,Stain,157,185,380,330
5622135736_0640713f9b_o_jpg.rf.865bcc8b524960795f3b743299f55b30.jpg,640,640,Stain,392,150,594,289
5622135736_0640713f9b_o_jpg.rf.865bcc8b524960795f3b743299f55b30.jpg,640,640,Muddy-Floor,420,258,456,281
5622135736_0640713f9b_o_jpg.rf.865bcc8b524960795f3b743299f55b30.jpg,640,640,Stain,521,311,640,640
5622135736_0640713f9b_o_jpg.rf.865bcc8b524960795f3b743299f55b30.jpg,640,640,Stain,181,511,231,622
1546844563220_25-STPD-GENTS-DIVYANG_jpeg.rf.ab9db8e7c97a601a3d1f0446cab59d54.jpg,640,640,Stain,342,366,448,470
1546844563220_25-STPD-GENTS-DIVYANG_jpeg.rf.ab9db8e7c97a601a3d1f0446cab59d54.jpg,640,640,Stain,196,373,312,435
1546844563220_25-STPD-GENTS-DIVYANG_jpeg.rf.ab9db8e7c97a601a3d1f0446cab59d54.jpg,640,640,Stain,35,362,81,415
1546844563220_25-STPD-GENTS-DIVYANG_jpeg.rf.ab9db8e7c97a601a3d1f0446cab59d54.jpg,640,640,Stain,392,278,640,465
1546844563220_25-STPD-GENTS-DIVYANG_jpeg.rf.ab9db8e7c97a601a3d1f0446cab59d54.jpg,640,640,Stain,316,346,356,380
1546844563220_25-STPD-GENTS-DIVYANG_jpeg.rf.ab9db8e7c97a601a3d1f0446cab59d54.jpg,640,640,Muddy-Floor,554,467,571,480
1546844563220_25-STPD-GENTS-DIVYANG_jpeg.rf.ab9db8e7c97a601a3d1f0446cab59d54.jpg,640,640,Muddy-Floor,387,492,458,515
1546844563220_25-STPD-GENTS-DIVYANG_jpeg.rf.ab9db8e7c97a601a3d1f0446cab59d54.jpg,640,640,Stain,155,344,268,402
1546844563220_25-STPD-GENTS-DIVYANG_jpeg.rf.ab9db8e7c97a601a3d1f0446cab59d54.jpg,640,640,Muddy-Floor,69,466,94,539
1546844563220_25-STPD-GENTS-DIVYANG_jpeg.rf.ab9db8e7c97a601a3d1f0446cab59d54.jpg,640,640,Stain,128,491,155,585
looking-into-a-scrapped-toilet-cart-at-a-scrapyard-in-germany-W8CAYH_jpg.rf.588d7dcd81fcea64348b9028c91b78cb.jpg,640,640,Muddy-Floor,65,267,622,584
looking-into-a-scrapped-toilet-cart-at-a-scrapyard-in-germany-W8CAYH_jpg.rf.588d7dcd81fcea64348b9028c91b78cb.jpg,640,640,Muddy-Floor,198,202,300,272
hq720_jpg.rf.840e41c620b698f78e37956b186cb06f.jpg,640,640,Stain,225,178,360,606
hq720_jpg.rf.840e41c620b698f78e37956b186cb06f.jpg,640,640,Muddy-Floor,352,158,543,640
hq720_jpg.rf.840e41c620b698f78e37956b186cb06f.jpg,640,640,Stain,2,258,32,378
hq720_jpg.rf.840e41c620b698f78e37956b186cb06f.jpg,640,640,Muddy-Floor,199,58,374,291
hq720_jpg.rf.840e41c620b698f78e37956b186cb06f.jpg,640,640,Muddy-Floor,125,283,217,547
DcPPSJSXUAInwZk_jpg.rf.7854d2bff038f1b60b59bf189d4f0268.jpg,640,640,Muddy-Floor,0,466,270,640
DcPPSJSXUAInwZk_jpg.rf.7854d2bff038f1b60b59bf189d4f0268.jpg,640,640,Muddy-Floor,97,233,168,281
DcPPSJSXUAInwZk_jpg.rf.7854d2bff038f1b60b59bf189d4f0268.jpg,640,640,Muddy-Floor,353,425,528,640
DcPPSJSXUAInwZk_jpg.rf.7854d2bff038f1b60b59bf189d4f0268.jpg,640,640,Stain,0,113,287,640
DcPPSJSXUAInwZk_jpg.rf.7854d2bff038f1b60b59bf189d4f0268.jpg,640,640,Stain,93,35,169,257
DcPPSJSXUAInwZk_jpg.rf.7854d2bff038f1b60b59bf189d4f0268.jpg,640,640,Stain,365,77,561,566
30725689_cede547bc7_b_jpg.rf.71dcc32cdd2ae50ab42b848adc121427.jpg,640,640,Stain,6,509,87,627
30725689_cede547bc7_b_jpg.rf.71dcc32cdd2ae50ab42b848adc121427.jpg,640,640,Stain,532,590,585,640
30725689_cede547bc7_b_jpg.rf.71dcc32cdd2ae50ab42b848adc121427.jpg,640,640,Stain,350,230,363,248
GC6qvbxWYAAncgQ_jpg.rf.66abfc713fa23fdb379cc3599f3fcf31.jpg,640,640,Muddy-Floor,147,102,370,165
GC6qvbxWYAAncgQ_jpg.rf.66abfc713fa23fdb379cc3599f3fcf31.jpg,640,640,Muddy-Floor,233,306,355,372
GC6qvbxWYAAncgQ_jpg.rf.66abfc713fa23fdb379cc3599f3fcf31.jpg,640,640,Muddy-Floor,219,249,347,302
GC6qvbxWYAAncgQ_jpg.rf.66abfc713fa23fdb379cc3599f3fcf31.jpg,640,640,Muddy-Floor,25,276,637,640
GC6qvbxWYAAncgQ_jpg.rf.66abfc713fa23fdb379cc3599f3fcf31.jpg,640,640,Stain,474,306,640,586
GC6qvbxWYAAncgQ_jpg.rf.66abfc713fa23fdb379cc3599f3fcf31.jpg,640,640,Stain,17,202,219,313
worst-dscf2182_jpg.rf.edf83d19626c71ff00c1c268fde746c7.jpg,640,640,Muddy-Floor,67,56,525,640
_104310947_whatsappimage2018-11-13at11-18-02-1_jpg.rf.59f1e097373d646d85fef21ff3c91ec4.jpg,640,640,Muddy-Floor,246,253,484,535
_104310947_whatsappimage2018-11-13at11-18-02-1_jpg.rf.59f1e097373d646d85fef21ff3c91ec4.jpg,640,640,Stain,235,138,567,640
_104310947_whatsappimage2018-11-13at11-18-02-1_jpg.rf.59f1e097373d646d85fef21ff3c91ec4.jpg,640,640,Stain,215,1,640,506
_104310947_whatsappimage2018-11-13at11-18-02-1_jpg.rf.59f1e097373d646d85fef21ff3c91ec4.jpg,640,640,Stain,88,2,277,640
FBBD_VPVgAQSMgf_jpeg.rf.4f26edd3cdc47ac478878bd1546de43b.jpg,640,640,Muddy-Floor,0,359,640,640
FBBD_VPVgAQSMgf_jpeg.rf.4f26edd3cdc47ac478878bd1546de43b.jpg,640,640,Stain,0,229,552,406
FBBD_VPVgAQSMgf_jpeg.rf.4f26edd3cdc47ac478878bd1546de43b.jpg,640,640,Stain,508,173,636,324
FBBD_VPVgAQSMgf_jpeg.rf.4f26edd3cdc47ac478878bd1546de43b.jpg,640,640,Stain,80,171,251,275
FBBD_VPVgAQSMgf_jpeg.rf.4f26edd3cdc47ac478878bd1546de43b.jpg,640,640,Stain,91,222,186,266
FBBD_VPVgAQSMgf_jpeg.rf.4f26edd3cdc47ac478878bd1546de43b.jpg,640,640,Muddy-Floor,438,252,511,271
squat-toilet-asia-5a89f123119fa800373b15b0_jpg.rf.2eb433a8b89882540b2bc4e124362a2f.jpg,640,640,Muddy-Floor,16,492,367,639
squat-toilet-asia-5a89f123119fa800373b15b0_jpg.rf.2eb433a8b89882540b2bc4e124362a2f.jpg,640,640,Muddy-Floor,285,265,344,364
squat-toilet-asia-5a89f123119fa800373b15b0_jpg.rf.2eb433a8b89882540b2bc4e124362a2f.jpg,640,640,Muddy-Floor,474,269,586,460
squat-toilet-asia-5a89f123119fa800373b15b0_jpg.rf.2eb433a8b89882540b2bc4e124362a2f.jpg,640,640,Stain,272,375,320,460
squat-toilet-asia-5a89f123119fa800373b15b0_jpg.rf.2eb433a8b89882540b2bc4e124362a2f.jpg,640,640,Stain,476,451,618,640
squat-toilet-asia-5a89f123119fa800373b15b0_jpg.rf.2eb433a8b89882540b2bc4e124362a2f.jpg,640,640,Stain,89,112,151,237
squat-toilet-asia-5a89f123119fa800373b15b0_jpg.rf.2eb433a8b89882540b2bc4e124362a2f.jpg,640,640,Stain,281,134,369,237
squat-toilet-asia-5a89f123119fa800373b15b0_jpg.rf.2eb433a8b89882540b2bc4e124362a2f.jpg,640,640,Muddy-Floor,475,185,573,277
Optimized-1-main-cover_jpg.rf.26e015e33c69e0927c5c4a8fa48110fb.jpg,640,640,Muddy-Floor,32,499,208,620
Optimized-1-main-cover_jpg.rf.26e015e33c69e0927c5c4a8fa48110fb.jpg,640,640,Muddy-Floor,239,493,405,570
Optimized-1-main-cover_jpg.rf.26e015e33c69e0927c5c4a8fa48110fb.jpg,640,640,Muddy-Floor,433,491,557,545
Optimized-1-main-cover_jpg.rf.26e015e33c69e0927c5c4a8fa48110fb.jpg,640,640,Stain,45,262,212,567
Optimized-1-main-cover_jpg.rf.26e015e33c69e0927c5c4a8fa48110fb.jpg,640,640,Stain,240,234,299,504
Optimized-1-main-cover_jpg.rf.26e015e33c69e0927c5c4a8fa48110fb.jpg,640,640,Stain,71,572,210,640
Optimized-1-main-cover_jpg.rf.26e015e33c69e0927c5c4a8fa48110fb.jpg,640,640,Stain,428,271,596,541
Optimized-1-main-cover_jpg.rf.26e015e33c69e0927c5c4a8fa48110fb.jpg,640,640,Stain,451,541,615,640
EfCNswAUEAEKUSC_jpg.rf.77d64b792a19fe4b5280d7c93c1e623c.jpg,640,640,Muddy-Floor,0,151,236,549
EfCNswAUEAEKUSC_jpg.rf.77d64b792a19fe4b5280d7c93c1e623c.jpg,640,640,Stain,153,271,475,463
EfCNswAUEAEKUSC_jpg.rf.77d64b792a19fe4b5280d7c93c1e623c.jpg,640,640,Stain,247,271,371,316
EfCNswAUEAEKUSC_jpg.rf.77d64b792a19fe4b5280d7c93c1e623c.jpg,640,640,Muddy-Floor,464,237,640,446
EfCNswAUEAEKUSC_jpg.rf.77d64b792a19fe4b5280d7c93c1e623c.jpg,640,640,Stain,3,396,270,640
photo-3-_jpg.rf.9d4a9babce65a0cd6cf1081f9c8b84fb.jpg,640,640,Stain,319,168,587,639
photo-3-_jpg.rf.9d4a9babce65a0cd6cf1081f9c8b84fb.jpg,640,640,Stain,105,237,261,545
photo-3-_jpg.rf.9d4a9babce65a0cd6cf1081f9c8b84fb.jpg,640,640,Muddy-Floor,24,521,107,627
grand-blue-saint-maria_jpg.rf.39af56adf5481bc440df8b636a85b4ce.jpg,640,640,Stain,359,390,432,433
grand-blue-saint-maria_jpg.rf.39af56adf5481bc440df8b636a85b4ce.jpg,640,640,Stain,180,395,374,464
grand-blue-saint-maria_jpg.rf.39af56adf5481bc440df8b636a85b4ce.jpg,640,640,Stain,187,361,264,400
grand-blue-saint-maria_jpg.rf.39af56adf5481bc440df8b636a85b4ce.jpg,640,640,Stain,284,351,359,384
grand-blue-saint-maria_jpg.rf.39af56adf5481bc440df8b636a85b4ce.jpg,640,640,Stain,357,335,437,391
grand-blue-saint-maria_jpg.rf.39af56adf5481bc440df8b636a85b4ce.jpg,640,640,Stain,336,279,362,292
grand-blue-saint-maria_jpg.rf.39af56adf5481bc440df8b636a85b4ce.jpg,640,640,Stain,537,453,587,499
grand-blue-saint-maria_jpg.rf.39af56adf5481bc440df8b636a85b4ce.jpg,640,640,Stain,192,280,343,382
grand-blue-saint-maria_jpg.rf.39af56adf5481bc440df8b636a85b4ce.jpg,640,640,Muddy-Floor,366,262,428,289
grand-blue-saint-maria_jpg.rf.39af56adf5481bc440df8b636a85b4ce.jpg,640,640,Muddy-Floor,479,335,584,369
images_jpeg.rf.6345ae14635de419ac529302e7abde38.jpg,640,640,Muddy-Floor,168,387,635,640
images_jpeg.rf.6345ae14635de419ac529302e7abde38.jpg,640,640,Stain,1,329,303,640
images_jpeg.rf.6345ae14635de419ac529302e7abde38.jpg,640,640,Stain,305,340,443,402
images_jpeg.rf.6345ae14635de419ac529302e7abde38.jpg,640,640,Stain,302,435,455,579
images_jpeg.rf.6345ae14635de419ac529302e7abde38.jpg,640,640,Stain,460,219,640,465
istockphoto-1127272948-612x612_jpg.rf.f95462689ede3bc5a2fa93ed461cf3df.jpg,640,640,Muddy-Floor,5,437,640,640
istockphoto-1127272948-612x612_jpg.rf.f95462689ede3bc5a2fa93ed461cf3df.jpg,640,640,Stain,0,406,175,541
istockphoto-1127272948-612x612_jpg.rf.f95462689ede3bc5a2fa93ed461cf3df.jpg,640,640,Stain,399,348,581,394
istockphoto-1127272948-612x612_jpg.rf.f95462689ede3bc5a2fa93ed461cf3df.jpg,640,640,Stain,236,370,464,398
istockphoto-1127272948-612x612_jpg.rf.f95462689ede3bc5a2fa93ed461cf3df.jpg,640,640,Muddy-Floor,382,517,449,569
istockphoto-1127272948-612x612_jpg.rf.f95462689ede3bc5a2fa93ed461cf3df.jpg,640,640,Stain,615,494,640,560
istockphoto-1127272948-612x612_jpg.rf.f95462689ede3bc5a2fa93ed461cf3df.jpg,640,640,Muddy-Floor,59,306,196,380
GB2If29a4AApmfv_jpeg.rf.542d6ded14c22a8406887089741fea3e.jpg,640,640,Muddy-Floor,162,472,470,640
GB2If29a4AApmfv_jpeg.rf.542d6ded14c22a8406887089741fea3e.jpg,640,640,Stain,153,348,482,635
GB2If29a4AApmfv_jpeg.rf.542d6ded14c22a8406887089741fea3e.jpg,640,640,Stain,273,166,308,361
GB2If29a4AApmfv_jpeg.rf.542d6ded14c22a8406887089741fea3e.jpg,640,640,Stain,132,234,472,453
GB2If29a4AApmfv_jpeg.rf.542d6ded14c22a8406887089741fea3e.jpg,640,640,Stain,38,354,149,639
IndiaTv300c5b_toilet_jpg.rf.345228e4be58b2237a66e800612272de.jpg,640,640,Muddy-Floor,0,551,130,640
IndiaTv300c5b_toilet_jpg.rf.345228e4be58b2237a66e800612272de.jpg,640,640,Stain,0,0,640,640
IndiaTv300c5b_toilet_jpg.rf.345228e4be58b2237a66e800612272de.jpg,640,640,Stain,144,114,391,375
IndiaTv300c5b_toilet_jpg.rf.345228e4be58b2237a66e800612272de.jpg,640,640,Muddy-Floor,473,241,613,640
IndiaTv300c5b_toilet_jpg.rf.345228e4be58b2237a66e800612272de.jpg,640,640,Stain,507,192,574,238
IndiaTv300c5b_toilet_jpg.rf.345228e4be58b2237a66e800612272de.jpg,640,640,Stain,204,236,367,304
IndiaTv300c5b_toilet_jpg.rf.345228e4be58b2237a66e800612272de.jpg,640,640,Muddy-Floor,123,399,305,640
7141042141_a7006300f4_h_jpg.rf.43fab5f9d37a1d78a4be0eac5fc0b867.jpg,640,640,Stain,392,416,490,507
7141042141_a7006300f4_h_jpg.rf.43fab5f9d37a1d78a4be0eac5fc0b867.jpg,640,640,Muddy-Floor,313,525,429,640
7141042141_a7006300f4_h_jpg.rf.43fab5f9d37a1d78a4be0eac5fc0b867.jpg,640,640,Muddy-Floor,453,523,495,560
7141042141_a7006300f4_h_jpg.rf.43fab5f9d37a1d78a4be0eac5fc0b867.jpg,640,640,Stain,52,434,126,610
7141042141_a7006300f4_h_jpg.rf.43fab5f9d37a1d78a4be0eac5fc0b867.jpg,640,640,Stain,452,283,493,378
nashik-road-multispeciality-hospital-2322337_jpg.rf.318efd345fcacad4304803ab97f2a333.jpg,640,640,Stain,378,432,487,476
nashik-road-multispeciality-hospital-2322337_jpg.rf.318efd345fcacad4304803ab97f2a333.jpg,640,640,Stain,2,265,473,444
nashik-road-multispeciality-hospital-2322337_jpg.rf.318efd345fcacad4304803ab97f2a333.jpg,640,640,Muddy-Floor,2,351,232,465
nashik-road-multispeciality-hospital-2322337_jpg.rf.318efd345fcacad4304803ab97f2a333.jpg,640,640,Muddy-Floor,8,451,640,640
nashik-road-multispeciality-hospital-2322337_jpg.rf.318efd345fcacad4304803ab97f2a333.jpg,640,640,Stain,93,488,634,638
nashik-road-multispeciality-hospital-2322337_jpg.rf.318efd345fcacad4304803ab97f2a333.jpg,640,640,Stain,395,327,640,462
nashik-road-multispeciality-hospital-2322337_jpg.rf.318efd345fcacad4304803ab97f2a333.jpg,640,640,Stain,590,334,639,370
photo-1-_jpg.rf.b1bf58f83d1428ade2e2ab6bb4bd7ac9.jpg,640,640,Stain,185,253,269,378
photo-1-_jpg.rf.b1bf58f83d1428ade2e2ab6bb4bd7ac9.jpg,640,640,Stain,221,56,299,399
photo-1-_jpg.rf.b1bf58f83d1428ade2e2ab6bb4bd7ac9.jpg,640,640,Stain,364,241,455,373
photo-1-_jpg.rf.b1bf58f83d1428ade2e2ab6bb4bd7ac9.jpg,640,640,Stain,114,454,553,534
photo-1-_jpg.rf.b1bf58f83d1428ade2e2ab6bb4bd7ac9.jpg,640,640,Muddy-Floor,89,489,552,640
photo-1-_jpg.rf.b1bf58f83d1428ade2e2ab6bb4bd7ac9.jpg,640,640,Stain,326,271,360,422
153225325_5a04a8a1f4_o_jpg.rf.3c77a72b2b8d37755c872284c15f0f21.jpg,640,640,Stain,261,390,325,442
153225325_5a04a8a1f4_o_jpg.rf.3c77a72b2b8d37755c872284c15f0f21.jpg,640,640,Stain,16,186,163,270
153225325_5a04a8a1f4_o_jpg.rf.3c77a72b2b8d37755c872284c15f0f21.jpg,640,640,Stain,568,213,598,286
153225325_5a04a8a1f4_o_jpg.rf.3c77a72b2b8d37755c872284c15f0f21.jpg,640,640,Stain,376,112,426,201
15807072356_71363b315e_k_jpg.rf.c12ad2b307f58819c4f64817755d41c9.jpg,640,640,Stain,307,395,401,511
15807072356_71363b315e_k_jpg.rf.c12ad2b307f58819c4f64817755d41c9.jpg,640,640,Stain,156,284,523,580
15807072356_71363b315e_k_jpg.rf.c12ad2b307f58819c4f64817755d41c9.jpg,640,640,Stain,0,233,365,549
15807072356_71363b315e_k_jpg.rf.c12ad2b307f58819c4f64817755d41c9.jpg,640,640,Stain,448,276,640,640
15807072356_71363b315e_k_jpg.rf.c12ad2b307f58819c4f64817755d41c9.jpg,640,640,Muddy-Floor,142,536,241,640
15807072356_71363b315e_k_jpg.rf.c12ad2b307f58819c4f64817755d41c9.jpg,640,640,Muddy-Floor,227,550,489,640
15807072356_71363b315e_k_jpg.rf.c12ad2b307f58819c4f64817755d41c9.jpg,640,640,Stain,0,549,173,640
15807072356_71363b315e_k_jpg.rf.c12ad2b307f58819c4f64817755d41c9.jpg,640,640,Stain,453,102,504,187
15807072356_71363b315e_k_jpg.rf.c12ad2b307f58819c4f64817755d41c9.jpg,640,640,Muddy-Floor,393,226,431,259
15807072356_71363b315e_k_jpg.rf.c12ad2b307f58819c4f64817755d41c9.jpg,640,640,Muddy-Floor,393,418,448,505
15807072356_71363b315e_k_jpg.rf.c12ad2b307f58819c4f64817755d41c9.jpg,640,640,Muddy-Floor,247,397,314,487
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,365,484,511,565
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,340,546,398,585
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,106,513,176,527
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,414,468,470,495
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,470,577,494,590
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,275,535,325,566
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,260,591,268,598
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,258,605,268,613
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,308,593,326,614
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,109,559,118,568
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,85,567,96,574
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,150,580,215,625
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,146,559,168,574
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,36,452,148,496
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,119,374,300,457
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Stain,188,420,260,461
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Stain,151,460,204,476
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Stain,292,392,328,463
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,409,427,476,454
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,324,421,359,445
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,535,561,638,598
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,256,471,305,488
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Stain,395,310,640,551
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Stain,407,241,429,303
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,1,318,257,359
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Stain,385,177,431,235
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,200,620,214,629
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,214,606,234,624
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,78,598,103,622
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,43,518,56,527
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,39,548,51,557
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,142,483,179,507
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,418,577,436,597
1538645211688_Bolda-Normal_jpeg.rf.d8f794fa39f2c477b41bcfeb2df2b5cc.jpg,640,640,Muddy-Floor,322,326,343,336
8169816507_809905a31b_k_jpg.rf.7b8ae70d6575031e6f3a178c738b2f3e.jpg,640,640,Stain,185,185,306,424
8169816507_809905a31b_k_jpg.rf.7b8ae70d6575031e6f3a178c738b2f3e.jpg,640,640,Muddy-Floor,0,118,599,184
8169816507_809905a31b_k_jpg.rf.7b8ae70d6575031e6f3a178c738b2f3e.jpg,640,640,Stain,320,439,561,585
8169816507_809905a31b_k_jpg.rf.7b8ae70d6575031e6f3a178c738b2f3e.jpg,640,640,Muddy-Floor,153,508,260,608
8169816507_809905a31b_k_jpg.rf.7b8ae70d6575031e6f3a178c738b2f3e.jpg,640,640,Muddy-Floor,331,508,437,606
8169816507_809905a31b_k_jpg.rf.7b8ae70d6575031e6f3a178c738b2f3e.jpg,640,640,Stain,218,428,319,479
8169816507_809905a31b_k_jpg.rf.7b8ae70d6575031e6f3a178c738b2f3e.jpg,640,640,Muddy-Floor,4,603,487,640
8169816507_809905a31b_k_jpg.rf.7b8ae70d6575031e6f3a178c738b2f3e.jpg,640,640,Stain,0,424,42,464
8169816507_809905a31b_k_jpg.rf.7b8ae70d6575031e6f3a178c738b2f3e.jpg,640,640,Stain,45,469,118,611
6375F910_JPEG.rf.9d11cf25aa62d428d7ca7d1806b78897.jpg,640,640,Stain,169,482,258,502
6375F910_JPEG.rf.9d11cf25aa62d428d7ca7d1806b78897.jpg,640,640,Stain,1,505,122,536
6375F910_JPEG.rf.9d11cf25aa62d428d7ca7d1806b78897.jpg,640,640,Muddy-Floor,73,599,123,624
IMG-20211130-WA0013_jpg.rf.49efec71cd44085b0f413790966040c7.jpg,640,640,Muddy-Floor,136,235,490,640
IMG-20211130-WA0013_jpg.rf.49efec71cd44085b0f413790966040c7.jpg,640,640,Stain,91,52,224,353
IMG-20211130-WA0013_jpg.rf.49efec71cd44085b0f413790966040c7.jpg,640,640,Stain,321,119,494,412
IMG-20211130-WA0013_jpg.rf.49efec71cd44085b0f413790966040c7.jpg,640,640,Stain,221,139,330,243
IMG-20211130-WA0013_jpg.rf.49efec71cd44085b0f413790966040c7.jpg,640,640,Stain,246,224,324,403
IMG-20211130-WA0013_jpg.rf.49efec71cd44085b0f413790966040c7.jpg,640,640,Muddy-Floor,188,2,467,192
Cuxg1B1VIAAiJ-j_jpg.rf.3f6352c74b60329e687407e95351d035.jpg,640,640,Stain,4,209,546,622
Cuxg1B1VIAAiJ-j_jpg.rf.3f6352c74b60329e687407e95351d035.jpg,640,640,Muddy-Floor,17,504,528,640
Cuxg1B1VIAAiJ-j_jpg.rf.3f6352c74b60329e687407e95351d035.jpg,640,640,Stain,541,455,640,537
Cuxg1B1VIAAiJ-j_jpg.rf.3f6352c74b60329e687407e95351d035.jpg,640,640,Muddy-Floor,567,521,629,615
5050677813_61d261605e_b_jpg.rf.e5322f2ea25b13a4e0a3cc6d0c748ae2.jpg,640,640,Stain,96,409,484,640
5050677813_61d261605e_b_jpg.rf.e5322f2ea25b13a4e0a3cc6d0c748ae2.jpg,640,640,Muddy-Floor,303,512,352,538
public-squat-toilet-in-sri-lanka-MHKTNG_jpg.rf.b24fd2786246dbd088216874ff0dc16d.jpg,640,640,Muddy-Floor,44,18,640,586
